2.0350	Fang Fang: It’s like the relationship between a fish and water; or a tree and the soil.	方方：这是鱼和水的关系。是植物与土壤的关系。
1.1400	Every family is going through a huge quantity of these disposable masks. They can’t be sold for such a high price. The government should really clamp down hard on all these people trying to make a buck through price gouging during a time like this.	口罩是耗材，用量大。而且专家说，只有N95口罩才可以有效防止病毒。但实际上，我们根本买不到这样的口罩。网上购买，必须要到年后才能收到。我小哥比较幸运。他们小区有家人的亲戚寄来一千个N95口罩（多么好的亲戚！）。我小哥家分得十个。他感慨说，还是有好心人呀。但我大哥家就没这么幸运。他们连一只N95都没有。只有我侄女带回来的一次性口罩。就这，数量也有限。只好在家重新洗过，用熨斗消毒，再次使用。真的有点惨（对了，我侄女说，新加坡接回他们的事，并没有最后确定，让我在微博说明一下）。
1.1396	I can’t remember how many days it has been since the quarantine began. The weather today is so beautiful that it may as well be spring. All the snow from yesterday has melted away without a trace. I looked outside the window from the second floor and could even see the leaves outside reflecting the sunlight.	也不记得这是封城的多少天。今天的阳光真是配得上春天。昨天的雪，已经一点踪迹都看不到了。我从二楼望下去，树叶在阳光下都反着光。
1.1326	The sky is clear and it feels like one of those perfect winter days. This is the kind of weather that really allows you to appreciate the winter season. But the virus has completely destroyed all of that. It may as well be the most gorgeous day in a thousand years, yet there is no one outdoors to admire it.	今天是大晴天。有着冬天最舒服的气韵。也是欣赏冬季最好的日子。但是疫情把人们的心情破坏一尽。万千美景，无人观赏。
1.1300	The sky was extremely dark and when I went down to the main gate at dusk to pick up a parcel, there was a light spring drizzle; I didn’t bring an umbrella, but it felt great to let the rain fall on me. Just as I got back to my front door the rain suddenly turned into a downpour; if I had arrived home just a moment later I would have been soaked. I guess I got lucky.	天暗得厉害，傍晚去文联大门拿快递，春雨纷纷，没打伞，感觉相当舒服。返回时，走到家门口，雨瞬间就下大，晚一步也会淋着，真算侥幸。
1.1284	But let’s get back to the coronavirus. After getting through the early stage of suffering and chaos, the coronavirus situation has been improving each and every day up until now, when it has clearly been contained. Today there was just one confirmed new case in Wuhan. There were 10 deaths today and there are currently no new suspected cases. The people of Wuhan are eagerly waiting for all the numbers to come down to zero, and then this will all be truly over. I suppose that day should be here soon.	继续谈疫情吧。疫情自结束早期混乱而痛苦的阶段后，一天天向好，现在显然控制住了。走到今天，还有一个新增确诊。死亡人数尚有10个，疑似人数归零。武汉人急盼所有数字都是归零，那才是真正的结束。想来，这一天，应该不会太久。
1.1261	One reporter from the Yangtze Daily named W claimed in a report that all Fang Fang knows how to do is make “wild accusations.” Well, there, I might be a slow learner, but it looks like I picked up this term pretty quickly. So I decided: Why not go ahead and make some more “wild accusations” today?	下午“今日头条”有一篇为长江日报的洗地文，当然更可能是“高级黑”。此文引用长报某记者的言论，对我和戴建业教授进行攻击和嘲讽，大骂我们是“喷子”。那位“高级黑”的阴暗心理，我就不谈了。但骂人的长报记者却真的过于脆弱，甚至缺乏基本的理解力和判断力。对于《歪歪扭扭七字遗书让人泪奔》一文内容，我只字未说。只是觉得它的标题应该是《歪歪扭扭十一字遗书让人泪奔》。标题改个数字，那将是多么好的一篇文章。甚至，我根本不觉得是写稿记者的问题。以我的经验判断，它从来就是后台编辑的问题。作为读者，不过是对标题提了句意见，便成“喷子”？说老实话，我一向对长报印象很好，从青年时代起，也给长报写过不少稿，甚至还与长报有过一些合作。多少年来，长报一直保有很多高水平的记者和编辑。他们的职业素质和高水准报道，何曾让长报有过今天这样丢人现眼的时刻。长报的被骂，是长报人自己的选择。而长报一向的好口碑，也是那些写媚文的人删遗言的人以及上面那类“高级黑”所砸。这是他们应该反思和检讨的。写到这里，本想索性狠狠“喷”上几句。转念算了，同学也在报社，实在不好意思让他难堪。
1.1128	Today there are a lot more speaking untruths than there were back in 2003. And there are no media outlets that dare to speak the truth. I just hope that all the official news we are now seeing about the new virus is all accurate.	离病毒最近的，除了医护人员，正是这些记者。记者们可以在病毒面前那样无畏无惧，却在疫情前期选择了缄默无语。这是件悲哀的事。话又说回，媒体人也可怜。可谓两头受气。上面不要他们讲真话，下面要求他们讲真话。他们经常无从选择。更多的时候，他们只能选择听上面的。既然如此，当下面的人骂他们时，他们大概也只能承担。我一向认为，只要是自己做的选择，自己就要勇于承担选择的结果。
1.1108	As the Wuhan outbreak was getting increasingly serious, why couldn’t hospital administrators have taken early action to prevent the serious lack of medical supplies?	5、武汉疫情日烈，管理者真的不能提前预判医疗资源的大匮乏吗？
1.1066	There is no peace when living amid a calamity . . . and “being-toward-death” is just a luxury of the survivors.	“一枚硬币的正反两面，都是容不得多样的生态，只准世界上有一个声音，一种腔调。”
1.1049	I did see reports of some people from Wuhan who had been in other provinces who are now suddenly facing all kinds of prejudice and no hotels will take them. My god, what a world we live in!	在疫情中，这些不幸滞留在武汉的人们，真是太边缘了。很长时间里，甚至没有人想起他们。后来，他们中的一些人没吃没喝住在城市的地下通道时，被记者发现，写了出来。人们这才想到：哦，还有这样一批人。哦，这些人太惨了。政府也出台了一些办法，让他们有地方可住。然后，又有这么多时间又过去了，想不到的是：他们居然还滞留在这里。他们比起有家的九百万武汉人，更急切地等待着开城。有时候想，这世上如果多几个有心人，帮着政府出出主意，想点办法，让他们早点回家，不也很好呢？比方，统计一下人数，看看他们的健康码，一个省一辆车，送他们到其省会，由对方指定酒店隔离，14天后即可回去。这也并不是件很难的事呀。想得到就能做得到。这个很容易解决的问题，可以帮助那么多人从困境中解脱，为什么不试着做一下？
1.1011	Let’s see if this post is able to be uploaded.	线索来了，该查的，就顺着查吧？
1.0938	Forwarding for a friend. A few days ago my colleague went in for surgery and she needs to go back to the hospital tomorrow to change her bandages. We already reached out to the community workers for assistance, and they said that they should be able to help arrange transportation.	于是给一个警察朋友发了信息，询问他们情况。朋友说他们一直都在第一线。而他本人一天都没有休息过。既要保障基本生活运输，又不能让人流车流泛滥，还得认真甄别。好多民警开车帮忙运送病人，仅靠医护人员是忙不过来的。还有，进出城的通道24小时都得要人守控，既要保障防疫支援车辆通行，又要外防输出。此外在医院、隔离点、社区这些地方，要维护治安和交通秩序，防止医患纠纷之类等等。因为接触多了，风险相对大一些！所以，这么多人感染，是不奇怪的。朋友说，你要好好写写警察呀，我们真的没有时间休息。
1.0937	One final item I want to mention: Today I saw an official user group on Weibo called “Fang Fang’s Wuhan Diary” Editorial Group, which was forwarding essays written by other people. I just want to publicly state that this group has absolutely no connection to me. I hope the manager of this group changes the name in order to prevent various misunderstandings.	对了，还要顺便说件事，今天看到一个名为“「方方封城日记」编辑部”的公众号，转摘一些其他人的文章。我得说明一下，这个公众号跟我半点关系都没有。希望公众号的主人改换其他名字，免得彼此都不愉快。
1.0860	I think that at this stage of the outbreak, what we really need are infectious disease specialists who can help us analyze the unique characteristics of the novel coronavirus. We need them to look at how this virus differs from other infectious diseases and then make scientifically based predictions about how this virus will likely behave, moving forward, so that we can adjust our strategies for future containment. Our strategy for controlling this outbreak cannot be guided by haphazard decisions.	疫情来了，从它初发及至扩散再至疯狂，我们的应对则从错误到延误到失误。我们没能绕到病毒前面拦截住它，却一直跟在它的后面追赶，尽管我们付出如此规模的代价。摸着石头过河这个思路并不对症，那么多可参照的前例，为什么不跟着学呢？直接抄个作业也可以呀？可能我的想法太简单吧。
1.0858	February	2月1日
1.0796	You aren’t the only one suffering and facing difficulties, there are a lot of ways to live.	我们都有创伤。掉头回望，我们不是幸运者，我们只是幸存者。
1.0786	Day 56 of the quarantine.	封城第56天。
1.0732	There are a lot of folk doctors whose ability to practice is hindered by the fact that they do not have an official medical license. As far as I know, right now there are two methods for capable folk doctors to attain a license: One is by going through an “apprentice training program,” and the other route involves presenting “proof of specialty”; traditional Chinese doctors can go either route to attain the legal right to practice medicine.	晚上，同学群再次讨论中医问题。班上的中医黑也不算少。中医学院同学再次阐明观点：严格说起来，中西医没办法结合：理论层面完全不同，是两股道上跑的车。现在的所谓中西医结合，实际上是用中医的药，加西医的器材、设备和部分药物：各自发挥所长。这里面其实有很大的问题，甚至是冲突。
1.0720	Last night one of my classmates forwarded me a letter of appeal that has been circulating widely on WeChat; the letter raises the issue of migrant workers, and I want to share it with you here:	昨天有很多人给某“高中生”回信。回信的事似乎延续到今天。而今天还有一封名为《几名高中生给另一位高中生的信》，我起先没有在意，以为是一些公众号写着玩的。没料到，一个朋友说，这是真正的高中生的回复。这才让我惊讶了起来，找来认真读了一遍。始知：高中生与“高中生”居然有这么不同。不同的不仅是文字，还有境界。文中有一句话，我觉得很有意思，忍不住要在此引用：“我们倒是想说，很多时候问题并非在于过度关注黑暗，而恰恰在于我们过度热爱光明了——乃至让这种强光损害了我们的视力。”我想说，原来孩子们真的不是我们想象的那样弱呀。他们其实是很有独立思考能力，并且也很有观察力的。在许多问题上，甚至比大人想得更深更远。
1.0704	The first group of medical volunteers from outside Hubei has been working hard for more than a month, and many of them have already reached their breaking point; they are now in desperate need of rest and reorganization. But where are the backup troops? There is no way the country will be able to send another 30,000 medical workers to relieve them! If we don’t get this outbreak under control soon, things will start to turn very dangerous. These are also comments taken word-for-word from my doctor friend.	局势的好转，在于举国之力，前来相助。方舱的扩容，床位的增量，援军的抵达，隔离的有效，工作的有序，加上武汉市民以坚韧之力的配合，齐头并进，病毒蔓延势头有明显衰弱迹象。再过几天，或许会更加清晰。医生朋友也下判断说，应该快了。说来道去，封城延时这么长，主因还是：
1.0701	March	3月4日
1.0697	Day 57 of the quarantine.	封城第57天。
1.0661	We have actually held out for a long time already; we can’t allow those people who have been fighting for us to have fought in vain and, for those of us who have been patiently holding on, we can’t just throw all that away.	还有，如果我们有足够的人道精神，同样不会为了战胜某一场非常厉害的大病，而把其他的病人遗弃。那时你的人道精神会告诉你：必须想尽办法，让这些同样在病痛中求存活的人继续得到治疗。办法不都是人想出来的吗？我们的社会条件不差，国力也不弱，解决这个问题，不是难事。问题是：你的人道精神有没有让你去为他们着想。你若想了，你就会事先考虑到这一切。唉，我现在经常会唠叨常识问题。而秉持人道精神，就是我们最基本最重要的常识。因为我们都是人呀。
1.0626	Forwarding to help get the word out. Everyone in China, please take in the people of Hubei, including those from Wuhan. No matter how they got out of Hubei, they all need food and a place to stay. Your enemy is the coronavirus and not these people from Hubei or those from Wuhan who are truly suffering.	邻居小Y告诉我，在他们的“影子梦之队”志愿者中，就有两个回不去的外地人，一个是广西南宁的，他是看到武汉疫情后，专门赶来当志愿者的，结果遇上封城，回不去了。还有一个是广东人，也是没有交通工具回去。志愿者队伍管他们的吃喝住。还准备开城后，帮他们买返程的车票。一直跟我介绍疫情进展情况的医生朋友今天也说，他有几个朋友，封城前来武汉出差，结果被都封在了这里，回家不得。这一待即两个月，来时尚是寒冬，此时春分已过，连衣服都没有得换。有个朋友是北京一家公司的老总，人回不去，公司也无法运作。
1.0614	Technology can sometimes be every bit as evil as a contagious virus.	像隔离病毒一样，与会咬人的群狗隔离，这就是常识。
1.0611	It is raining again and extremely overcast. It feels as cold as it was back during the Lunar New Year. One of my colleagues braved the rain to deliver some steamed buns, Mandarin rolls, and some other snacks to me. I have lived in the Literary and Arts Federation compound for 30 years now, and my neighbors and colleagues have always looked out for me, for which I am especially thankful. Tonight I will eat Mandarin rolls and a bowl of millet porridge. As I said before, cooking for one is never much fun.	又下起了雨，雨还不小。冷飕飕的，白天也如黄昏。远在成都的刘先生请他在武汉的朋友给我送来了几条鱼，推辞半天，没推掉。他们还杀好了，甚至连葱姜萝卜也都备好，说是让我煮鱼汤喝，这样做起来很容易。通过我日记看到我有糖尿病，他们又买了点干果，留下一封信，放在我们大院门口。实在是让我惭愧，又很感动。谢谢朋友们的关心。
1.0603	Anyway, that’s all I have to record for today.	就这样一点点的记录吧。
1.0599	Jiang Yanyong said: “When you must be thinking that Zhang Wenkang’s remarks are wrong, whereas Zhang Liping, Minister Wang, and others are able to freely speak the truth because they are already retired. In the past our country has suffered far too many consequences as a result of telling too many untruths; I hope that moving forward we will try harder to speak the truth.”	袁院士说：“我要讲一个真实说法，我们在武汉到访的地方可能都是‘示范单位’，我们问他们什么，他们就答什么，似乎已准备好。不过，钟南山就异常尖锐，他追问了好几次‘究竟还有没有？’，‘究竟还有没有更多病例？’，‘是不是真的是你们讲这么多的个案？’。但是他们的答案就是：我们正在测试。因为1月16日湖北省疾控中心才收到国家下发的试剂盒。最后他们被我们问出说：好像神经外科有1个病人感染了14个医护人员的情况。但他们也说，那些医护人员并没有确诊。”财新记者很厉害，继续追问道：“‘他们’是谁？你们当时考察武汉医院的时候，主要是哪些人士在场？”袁国勇院士的回答是：“武汉卫健委、武汉疾控中心、武汉当地医院以及湖北卫健委等人士。”记者继续追问：“你觉得当时他们对你们有没有隐瞒？”袁院士回答说：“我吃饭的时候看到与钟南山坐一桌的一个副市长，面色好差，心情沉重，他们那时候应该已经知道出大事了，因为第三批专家都到了。我相信他们之前如果有什么隐瞒的话，到那个阶段也没什么隐瞒的了。但他们一直在强调，试剂盒是刚刚才下发到武汉，没测试就没法确诊。”
1.0596	Forwarding this for a friend. They may have gotten off to a slow start, but at least the government is now taking action. The Hubei and Wuhan local officials’ lack of skills and inability to take the initiative has been instantly revealed by what happened this week. What is the point if all they can do is give speeches, conduct political study sessions, and clamp down on people who speak the truth? I won’t say too much for now, but let’s see how they apologize to the people once all of this is over.	昨天湖北的新闻发布会上了热搜。看到好多人吐槽。三个官员的神情，充满沮丧疲惫，频频出错，说明内心也乱。其实也很可怜。他们应该也有家人在汉，他们的自责我相信是真的。事情究竟怎么会走到这步，事后复盘，自然得知。武汉官方前期对疫情的轻慢和封城前后官员们的手足无措，造成了百姓巨大的惶恐，给所有武汉人带来伤害，这些我会在文章写细写。但现在我想说的是，湖北官员的表现其实是中国官员平均水平的表现。并不是他们比其他官员更差，而是他们的运气更差。官员们历来按文件做事，一但没有文件，他们就六神无主。这次事件如在同一时间落在别的省里，那些官员的表现，不会比湖北的更好。官场逆淘汰的恶果、空讲政治正确而不实事求是的恶果、不让人讲真话不准媒体报导真相的恶果，我们都会一一品尝到。武汉抢前争先，只不过先吃了一个大的而已。
1.0591	I usually go down to Hainan every winter to escape from the cold weather. This year was a bit warmer than usual and the Lunar New Year came a bit earlier than normal so I planned to go down after the New Year. But in the end I ended up stuck here because of the quarantine, forced to share the same fate as the rest of the Wuhan people.	说说我自己。除了心情与日常不同，生活倒是没有更多变化。以前过年，也是这样。只在初三时，到舅公杨叔子家拜年并聚餐（今年也取消了，舅公年迈体弱，更是要重点保护），基本上哪儿都不去。其实每到冬天我都容易发作支气管炎。曾经连续三年在春节前后住进医院。所以这些天我时时警惕自己不要生病。前几天有点头疼，昨天略有点咳嗽，但今天又都好了。以前蒋子丹（她对中医很有研究）根据我感冒的情况，说我这是“寒包火”。此后一到冬天，我每天都会用黄芪、金银花、菊花、枸杞、红枣、西洋参加上红枣桑叶茶煮水。我给它取了一个名字，叫“杂煮”。天天喝几大杯。疫情紧张后，又加上早晚一次维C片，一杯维C泡腾，外加几杯白开水。晚上洗澡，用略烫的水长时间冲洗背心部位，还把自己买的莲花清瘟胶囊全部吃光。我的同学教了一个“闭门法”，要我们时时默念：“全身毛细孔闭！风寒不入，百邪不侵，正气内存，邪不可干！”他一本正经说这是历代秘传，绝非迷信。我们大笑了一通，不知道有没有人真念。总之，我已经按各路朋友所教方式，将所有装备统统用上（除了闭门法）。显然，它们有用。目前我的状况还不错。保护好自己，就是帮忙。
1.0565	Life is tough, but we always find a way.	现在的疫情，尽管缓慢，尽管难熬，但总还是在向好转。
1.0535	Right now the entire world is watching Wuhan; everyone in China is sending aid to Wuhan. These days our transport networks are quite well developed; there is no way that people will starve here during the lockdown like they did in Wuchang during the war. So there is absolutely no reason for people to hoard supplies. I think we can completely trust the government on this.	另外还有些事，需要记录：各国都在给百姓发钱！那些消息，网上传得很疯，而那种发钱的力度，真的很让人羡慕。于是有人在询问，中国发不发？湖北发不发？今天看到一份建议，说湖北应该发一些代金券，以让疫情之后的百姓可以到市场购物，促进市场销售，保持市场活力，这样可更快地恢复元气。我看留言中，好多人赞同这个建议。在武汉，听说也有一定措施，比如对于弱势人群。来自扶贫办的信息：“为最大程度减少疫情对贫困家庭收入的影响，针对全市低保家庭、低收入家庭中的城市、农村灵活务工人员，因疫情影响不能外出打工，导致没有收入，按全市现行的城市、农村低保标准（城市780元/月、农村635元/月）的4倍，给予一次性临时救助。”跟我们看到的他国相比，差距有点大，但是，有比没有好。再说，没准大头在后面呢？
1.0528	The number of patients in Wuhan who have made a full recovery and been discharged from hospitals continues to increase. It is clear that as long as infections don’t turn critical, there is a very high rate of recovery. One of my classmates was just discharged from the hospital yesterday and has now checked into a hotel for a 14-day quarantine period. She is clearly feeling much better about her situation than before.	从医生朋友处传来的信息，也是好的。新增确诊病例进入低位运行期两天，而且下降明显；新增疑似病例早已处于低位运行状态。方舱医院依次休舱，最大的方舱医院武汉客厅今天也宣布休舱。新增疑似病例已可直接住院诊治。部分医院日常门诊也已经恢复。控制病毒蔓延，目前正在清扫战场，清零的时间指日可待。现在，重症病人尚有近五千，住院病人还有一万七千多。在全国顶级医疗团队的协同合作中，医生们也在不断总结经验，优化规范救治方案，让所有病人都能得到最好的救治。医生朋友的乐观，令我觉得这两万多病人出院，也是很快的事情。
1.0527	January	1月30日
1.0518	Day 55 of the Wuhan quarantine.	封城第55天。
1.0511	I haven’t worn a face mask in probably 50 years; putting it on makes me feel like I have returned to my childhood.	我自己也差不多。元月18日要去医院看望病人，无论如何得戴口罩。可是家里其实一只都没有。突然想起12月中旬去成都，学弟徐旻曾经给过我一只口罩，说成都空气不好。其实武汉空气也好不到哪去，我也习惯了坏空气，所以这只口罩我一直没用。这次算是救了急。庆幸刚好是一只N95。我戴着它去医院，去机场，也戴着它去买口罩。一连戴了几天，的确很无奈。
1.0460	I want to again emphasize that, while it is wonderful that the nation has been funneling all its energy and resources to fight this outbreak, in the process of determining the problems that need to be addressed, and as we adjust our focus over the course of this struggle against the coronavirus, we must respect the principles of basic science. Shouting slogans like “by any means necessary” is not based on good science.	还想说，这一次的疫情，让我们看得特别清楚的是：整个社会展示出的人道水准处于什么样的程度。疫情之后，恐怕得有人出来呼吁呼吁：加强人道主义教育，这也很紧迫。它本该就属于基础常识教育。平时我们在电影里看到，战场上，医护人员求助伤员，不会排斥异族异域，也不严格区分敌我。只要是人，他们都会拯救。这就是基于最基本的人道精神。而现在，这场疫情，就是战场，可我们展现出的人道水准之低，我真是不好说呀！
1.0431	Fang Fang: Completing the novel that I have been working on.	方方：小说到底是小说，它是需要虚构的。但写真实历史的小说，必须尊重历史。我只是把我笔下的人物，放进这段历史过程之中。所有的历史，都是有缝隙的。我在写历史小说时，脑子里会展开历史事件这样一张大图，然后，寻找出其中的缝隙，让我的人物在其中穿行。铭记历史这样的事，就是一个词的意义，即：以史为鉴。
1.0406	Everyone feels helpless right now, but at least things are starting to get a bit more organized. It is good to know that the country is stepping up and there are people now taking the reins, so hopefully things wouldn’t be as chaotic as before. After all the rumors and gossip that had been exploding over the internet, it seems that, starting today, people are beginning to calm down.	这几天，武汉疫情已趋缓解，但呼喊依然震天。最大的呼声就是用垃圾车拖食物给居民。昨天看到视频时，真是惊呆。什么人能想出来呀！无知无畏到令人发指的地步。是没有基本常识呢还是真不拿老百姓当人看？我不知道这里面有什么迫不得已的情况，但是再迫不得已，都不至于做得这样难看。
1.0351	Right now the crux of the issue isn’t whether or not Li Yuehua has an official license to practice medicine; the real question is whether or not his method of treatment works. If it is effective, then we should let him start treating patients. After all, shouldn’t we all be looking for practical solutions right now?	三、武汉在治疗病人过程中是否用了中药。医生朋友非常肯定地回答说，75%的病人都用了中药，有明显疗效。我问为什么另外25%不用呢？医生朋友说，有的人插管，用不成呀。插管者，显然是重症。这个比例很吓我。
1.0308	Tonight around dusk a famous writer sent me a text. He wrote something that I found to be quite profound: “Who could ever have imagined that a second catastrophe would befall the Chinese language itself?” Gratitude is a beautiful word, but I’m afraid it has been forever sullied. I wonder if, moving forward, it will now become a “sensitive term” that we aren’t allowed to use.	顺便说一下，前天我的一条微博被屏蔽了。它活着的时间比我想象得长。意想不到被很多人转发。因为我喜欢直接在微博这个小框框里写。所以写时会很随意（喜欢的就是这种随意感！），想到什么写什么。校对不仔细，错漏字也多（惭愧，有点对不起武大中文系），还望包涵。其实，我根本没有打算在这个时候批评谁（中国有句老话叫秋后算账是不是？）。毕竟，现在我们的主要敌人是瘟疫。我一定会和政府和所有武汉人站在一起，全心全意，共同抗疫。政府向市民提出的所有要求，我也会百分百配合。只是当时写到那里，觉得反思也很必要。由此，就反了一下思。
1.0230	March 20, 2020	3月20日
1.0208	While I am hoping this outbreak will end quickly, I am at the same time terrified about the day that all those thousands of Wuhan families will have to hold funerals for their lost loved ones. I’m not sure if there are other psychologists out there who can provide other useful and practical measures that can make things even a little bit easier for these grieving families.	其实大约在近十天前，我已听说福利院老人因受感染而连续死亡的事。尽管信息源可靠，但我因无法进一步确认，也就没提。毕竟，那么多人在等着骂我，而封号的刀也一直架在头上。现在，记者极尽详细的采访，地点数字人名时间，都清清楚楚摆在面上，还有谁能回避这些呢？“眼泪都哭干了”这样的话，已远远表达不了我们心中的悲痛。
1.0199	I’m thankful that this year I didn’t leave early for Hainan. Otherwise my daughter would have been left alone here in Wuhan and I would have been a nervous wreck. If I had left I would have made sure to come back to her, even if I had to walk to get here! But things are okay now; mother and daughter are each self-quarantined in our own apartments for the New Year. I feel much better this way.	像向先生这样的空巢老人，整个武汉，应该不少。以前的日常生活，尚有保姆或钟点工前去帮助。而现在，大多保姆和钟点工人都回家过年，一切只能靠自己。我曾经担心刘道玉老校长是否也是家中无人，因为他们平时也是靠保姆帮忙。微信沟通了一下，知道刘校长的儿子儿媳均已回家过年，正好堵在家中，可以照顾到两位老人。我的同学老道父母双双96岁，也被封在自己的小区，儿女们无法前去相助。得幸两位老人身体健康，一切尚能自理。不仅不给社会添麻烦，还尽量不让儿女担心，且以乐观的态度和所有市民一起等待疫情结束。
1.0196	It is a dark and overcast day; my mood has also turned gloomy with the weather. There is a heavy feeling in the air; the sense of gloom seems to be everywhere. There is no big change with the outbreak compared to yesterday; still over 100 new cases, so I guess we are still at a deadlock. How long can this deadlock last? Will it be over by next week?	封城的第二十一天。有点恍惚感。我们居然被封这么久了？我们还能在群里说笑？还能相互调侃？还能从容地盘点自己吃了些什么？我们真是很厉害。
1.0192	Don’t gather in groups, don’t go outside, don’t try to be cool. If you do have to go out be sure to wear a face mask, keep washing your hands, and keep gargling with salt water. Taking care of yourself is the best way to help.	早上还有个视频，一位妇女，不戴口罩，坚持要出门。无论怎么劝说，她就是不肯回去，也不肯戴着口罩跟人说话。遇上这样的人，下沉的公务员也好，社区工作人员也好，真是无奈。还有一个视频，是一条小街，人来人往，小店都开着门，热闹一如往常。拍视频的人边拍边道：这么自由，哪里像在武汉呀。我认识的人甚至能叫出那条街的名字。似这样的场面，多有几个，隔离几乎无甚意义。他们多半认为疫情与他们无关，但疫情控制得缓慢，我们也不得不继续关在家里，却跟他们大大有关。
1.0110	February 16, 2020	2月20日
1.0109	I read a really interesting interview in Caijing magazine with Professor Wang Liming from Zhejiang University. Many of the ideas that Professor Wang expressed in this interview were quite smart and helped me understand some of the things I had been confused about. These are a few highlights from the interview:	今天看到微博上有人转发当年朱镕基总理在上海作自我介绍的视频。其中有一句话：“我的信条是独立思考。”这句话，我很喜欢。这也是我所想的。大学刚毕业时，我参加一次文学会议，老作家姜弘先生在会上说，我们的脑袋要长在自己的肩上。这话给我留下深刻印象。是的，我们的脑袋不是长在老师的教导中，也不是长在报纸上，更不是长在会议文件里，它是长在自己的肩上。我们的脑袋要用来独立思考才更有价值。所以，无论极左骂或极右批，都不会改变我自己看这个世界的目光，也不会动摇我对社会和人性的思考。昨天跟易中天学长闲聊，我说极左和极右在本质上是一样的。他深表同意。之所以说这两个极派一样，乃是因为他们都容不下别人与他们想得不同。用易学长的话说：“一枚硬币的正反两面，都是容不得多样的生态，只准世界上有一个声音，一种腔调。”
1.0105	March 18, 2020	3月19日
1.0100	But all we have gotten is endless waiting—waiting for the city to reopen, waiting for an explanation.	转眼正月已过。我们已经不再细数封城有多少天了。反正就是在家安静地、抱以忍耐心地、尽可能平心静气地等待。不是等待拐点，而是等待何时可以出门。在我看，拐点来不来，似乎已不重要。它行踪难寻，又何必苦苦去求？或许正如雷神医院王院长所说，拐点已经过去。毕竟，武汉最恐惧最悲惨也是最痛苦的日子，已然远去。现在的疫情，尽管缓慢，尽管难熬，但总还是在向好转。
1.0099	We are now 59 days into the quarantine. It has been such a long time.	封城第59天。这么长时间了！
1.0086	The doctors in Wuhan have it the worst. I’m afraid that this year the doctors won’t have a break during the Lunar New Year. I salute them.	在郁闷的日子里，没有比这更好的消息了。易凡是中心医院胸外科副主任医师，胡卫峰是泌外科副主任。前几天报纸上还登载了他们尚处于濒危状态，我的日记中也摘录过。现在，他俩已经苏醒。简直是太好太好了。期待另两位濒危医生能坚持住，相信高明的医生们也会让他们都醒过来。
1.0078	Lamenting our difficult lives, I heave a deep sigh and wipe away my tears.	无数的个人悲伤，郁结成块，或许会成一个难解的题。不如，开辟一个空间，让大家同哭一场吧。
1.0039	March 15, 2020	3月15日
